(6, 13467, 3, 5.246005535125732, 0.15)
(6, 4633, 3, 5.295193672180176, 0.15)
(6, 10095, 2, 5.297728061676025, 0.1)
(6, 14285, 5, 5.466508388519287, 0.25)
(6, 4686, 4, 5.529947757720947, 0.19)
(6, 8627, 4, 5.53049373626709, 0.2)
(6, 13908, 4, 5.550321102142334, 0.19)
(6, 99, 1, 5.5623273849487305, 0.05)
(6, 11585, 6, 5.580448627471924, 0.3)
(6, 11395, 5, 5.6166558265686035, 0.25)
(6, 18977, 4, 5.669354438781738, 0.2)
(6, 10254, 4, 5.687326431274414, 0.19)
(6, 64, 4, 5.765885353088379, 0.2)
(6, 14561, 4, 5.7878851890563965, 0.2)
(6, 3882, 6, 5.8382439613342285, 0.286)
(6, 3036, 4, 5.840704917907715, 0.2)
(6, 3969, 4, 5.906911849975586, 0.2)
(6, 1065, 6, 5.913229942321777, 0.3)
(6, 301, 3, 5.932822227478027, 0.15)
(6, 7567, 6, 5.938999652862549, 0.3)
(6, 2243, 6, 5.9404520988464355, 0.3)
(6, 1828, 4, 5.954623699188232, 0.2)
(6, 17586, 4, 5.960512161254883, 0.2)
(6, 15874, 4, 5.982255458831787, 0.2)
(6, 5056, 7, 5.991910934448242, 0.35)
(6, 18881, 5, 5.993578910827637, 0.25)
(6, 5014, 6, 5.993950843811035, 0.3)
(6, 1135, 3, 6.013805389404297, 0.15)
(6, 4549, 4, 6.069150924682617, 0.19)
(6, 377, 4, 6.100752353668213, 0.2)
(6, 51, 5, 6.124076843261719, 0.25)
(6, 10945, 7, 6.169068336486816, 0.35)
(6, 12543, 5, 6.173748970031738, 0.238)
(6, 9944, 4, 6.176405906677246, 0.2)
(6, 13747, 6, 6.178562164306641, 0.3)
(6, 3718, 4, 6.184070110321045, 0.2)
(6, 165, 5, 6.216437816619873, 0.25)
(6, 12355, 5, 6.220798969268799, 0.238)
(6, 12536, 5, 6.226720809936523, 0.238)
(6, 6001, 4, 6.231184482574463, 0.2)
(6, 15507, 4, 6.239733695983887, 0.19)
(6, 4613, 6, 6.251445293426514, 0.3)
(6, 7946, 5, 6.258750915527344, 0.25)
(6, 11146, 5, 6.264092445373535, 0.25)
(6, 13374, 4, 6.273098468780518, 0.2)
(6, 3576, 7, 6.291787624359131, 0.35)
(6, 257, 6, 6.292378902435303, 0.3)
(6, 11129, 5, 6.301478385925293, 0.25)
(6, 7512, 6, 6.308398246765137, 0.3)
(6, 10134, 5, 6.326975345611572, 0.25)
(6, 13466, 5, 6.344716548919678, 0.25)
(6, 7319, 5, 6.352035999298096, 0.25)
(6, 4177, 5, 6.361363410949707, 0.25)
(6, 14973, 6, 6.385531902313232, 0.3)
(6, 14972, 6, 6.385532379150391, 0.3)
(6, 1856, 5, 6.43100643157959, 0.25)
(6, 2692, 7, 6.444316387176514, 0.35)
(6, 7190, 6, 6.460175037384033, 0.3)
(6, 7544, 6, 6.461718559265137, 0.3)
(6, 13194, 5, 6.472750186920166, 0.25)
(6, 4343, 3, 6.473642826080322, 0.143)
(6, 7895, 3, 6.473642826080322, 0.143)
(6, 10092, 6, 6.484591484069824, 0.3)
(6, 3082, 7, 6.533789157867432, 0.35)
(6, 2274, 7, 6.548844337463379, 0.35)
(6, 1105, 5, 6.549891471862793, 0.25)
(6, 15064, 5, 6.598712921142578, 0.25)
(6, 13916, 5, 6.636241912841797, 0.25)
(6, 13231, 5, 6.6458516120910645, 0.25)
(6, 16597, 6, 6.660536766052246, 0.3)
(6, 1496, 6, 6.6846489906311035, 0.286)
(6, 1497, 6, 6.6846489906311035, 0.286)
(6, 1104, 5, 6.704959392547607, 0.25)
(6, 1989, 6, 6.714382648468018, 0.3)
(6, 10907, 7, 6.714476585388184, 0.35)
(6, 2714, 7, 6.7208075523376465, 0.35)
(6, 379, 5, 6.729378700256348, 0.25)
(6, 9769, 5, 6.737654685974121, 0.25)
(6, 960, 6, 6.739804267883301, 0.286)
(6, 9948, 6, 6.754580020904541, 0.3)
(6, 5500, 3, 6.75458288192749, 0.143)
(6, 7763, 7, 6.759851455688477, 0.35)
(6, 1126, 6, 6.767626762390137, 0.286)
(6, 126, 5, 6.778008460998535, 0.25)
(6, 408, 7, 6.785490036010742, 0.35)
(6, 1319, 7, 6.785763740539551, 0.35)
(6, 3310, 5, 6.790956974029541, 0.25)
(6, 8889, 5, 6.796214580535889, 0.238)
(6, 2417, 5, 6.804713249206543, 0.25)
(6, 4852, 6, 6.8055315017700195, 0.286)
(6, 16637, 7, 6.808606147766113, 0.333)
(6, 1409, 6, 6.812027931213379, 0.286)
(6, 1088, 7, 6.814173698425293, 0.35)
(6, 15693, 6, 6.833367824554443, 0.3)
(6, 18877, 5, 6.874608516693115, 0.25)
(6, 1034, 7, 6.890750408172607, 0.35)
(6, 3666, 7, 6.899233341217041, 0.35)
(6, 2028, 5, 6.905379772186279, 0.227)
(6, 18530, 5, 6.907340049743652, 0.25)
(6, 6395, 6, 6.914414882659912, 0.3)
(6, 1316, 8, 6.914695739746094, 0.4)
(6, 1980, 6, 6.918540954589844, 0.3)
(6, 1084, 6, 6.921093940734863, 0.286)
(6, 2727, 7, 6.9462432861328125, 0.35)
(6, 10098, 5, 6.971493721008301, 0.25)
(6, 892, 6, 6.980178356170654, 0.3)
(6, 58, 6, 6.990456581115723, 0.3)
(6, 4590, 8, 6.993251323699951, 0.333)
(6, 1315, 7, 7.003269195556641, 0.35)
(6, 4256, 7, 7.007890701293945, 0.35)
(6, 7764, 7, 7.014619827270508, 0.333)
(6, 450, 5, 7.024295806884766, 0.25)
(6, 2204, 7, 7.03267765045166, 0.35)
(6, 10625, 8, 7.03862190246582, 0.4)
(6, 8893, 7, 7.04324197769165, 0.35)
